text,hotel-general,bathroom-general,hotel-atmosphere,bathroom-atmosphere,hotel-cleanliness,bathroom-cleanliness,hotel-facilities,bathroom-facilities,hotel-location,bed-general,hotel-price,bed-cleanliness,room-general,catering-general,room-atmosphere,catering-price,room-cleanliness,parking,room-facilities,staff
[LIKED] La habitación estaba genial,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] La camera era davvero piccola e il bagno non era facilmente accessibile ed era molto rumoroso. Ho approfittato del rumore proveniente dalle stanze vicine la mattina presto e non è stato molto piacevole.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Il bagno era ok, avevo un frigorifero in camera e un forno a microonde",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] El spa a pesar de reservar hora estaba lleno de gente sin toallas disponibles sin sitio donde dejar ropa o enseres Por otra parte el personal del traslado del aeropuerto en concreto uno de ellos conducía mirando y hablando por el móvil un peligro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] frühstuck war gut Die lage sehr zentral zimmer hatte waschbecken und Duschenur mit vorhang abgetrennt Für 2 Nächte hat es gereicht Lage hat entschädigt,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
[LIKED] The location is good and the bathroom is spacious and comfortable.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] El estacionamiento era muy pequeño.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] Besonders hat uns das Bett und das elektrische Rollo gefallen mit dem man das Zimmer komplett abdunkeln konnte,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Het ziet er op de foto's veel moderner en schoner uit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La colazione può essere migliorata,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] In principe had de kamer iets groter gekund, maar voor een stedentrip waarbij je alleen in het hotel slaapt was het absoluut voldoende.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] personal poco capacitado en la recepción y en el servicio de restaurante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Colazione a buffet molto costosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] El baño ha sido renovado y limpiado.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La ubicación está muy bien lo único que estaba bastante sucio el baño y la habitación era fea olía a humedad el precio es bastante elevado para el hotel que es el desayuno muy bien y el personal excelente sobretodo los del bar,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1
[LIKED] The bathroom was OK and the room had a refrigerator and microwave.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La situation géographique est idéale la literie est très confortable L hôtel est très propre,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] chambre vraiment petite et la salle de bain pas très accessible très bruyant nous avons profité des bruits des chambres alentours au petit matin ce qui n était pas très agréable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"[LIKED] De badkamer is in orde, er is een koelkast en magnetron in de kamer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] In generale tutto sembra un po' trascurato e vecchio.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Afval in de badkamer en een oorsteker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] la ubicación y el trato del personal fueron muy buenos el desayuno cumple,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"[DISLIKED] Spa ohne Zugang zum Spa. Parken, aber woanders parken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Refus catégorique de repousser d une journée la réservation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Vicino al centro storico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Mobiliario ruido de Aire acondicionado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
[LIKED] Nix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Doucheafvoer moet worden herzien. Extra bedlampje werkt niet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Everything,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La comodidad de la cama limpieza el detalle de desayuno de la mañana y la amabilidad del personal,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
[DISLIKED] Ich hatte ein Zimmer mit Balkon gebucht was habe ich bekommen ein Zimmer ohne Balkon Dann die Aussage von den guten Mann von der Rezeption ich hätte es schreiben müssen das ich ein Zimmer mit Balkon haben möchte wegen rauchen warum möchte man ein Zimmer im Februar mit Balkon Zum sonnen ganz sicher nicht Die Couch im Wohnbereich war dermaßen hart das man da unmöglich sitzen konnte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[LIKED] Das Badezimmer war renoviert und sauber,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Sala attività per bambini,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] The internet was poor, I asked for extra pillows and there was a smell when walking, the place is so small you can hear everything going on around you so you hear room neighbors arriving at 3am and at 6am they are preparing breakfast. Wifi seems very unstable.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Parkeren was erg krap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] breakfast was ok Parking good,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
[LIKED] Breakfast was lovely lots to choose from Staff were friendly,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"[DISLIKED] Le pareti sono di carta, se vuoi riposarti non restare, è impossibile avere vicini nella tua stanza.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Sehr hoher Preis für eine nicht angebrachte Leistung Gesamte Ausstattung stark sanierungsbedürftig Es roch in der gesamten 5 Etage extrem muffig das lag wahrscheinlich an dem alten bzw verschlissenen Teppich Matratzen quietschen nicht normal für eine 5 Sterne Hotel Die Tiefgarage ist eine Zumutung in meinem Fall für einen normalen Kombi Aus meiner Sicht überhaupt nicht empfehlenswert In diesem Hotel muss wirklich einiges gemacht werden,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
[LIKED] Nada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Reservé porque señalaba que la habitación tenia jacuzzi sin embargo no tenía y el personal indicó que no lo incluía a pesar que la pagina lo establecía,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Belle entrée jolie déco bonne literie bonne isolation calme confortable bon accueil très bien placé dans le quartier latin bien desservi par les transports en commun,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] J'ai dû garer ma moto un peu plus loin mais cela aurait été le cas dans n'importe quel hôtel de Londres - il n'y a peut-être pas de parking A part ça, rien à redire du tout",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Demasiado ruidoso,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] el parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] El desayuno era bueno y las habitaciones tenían todo lo necesario.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[DISLIKED] Zeer slecht ingerichte kamer, zeer slecht verwarmd, absoluut niet gastvrij",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] Buena ubicación limpieza y atención en el Hotel _x000D_Cuenta con un restaurant en el primer nivel donde encuentras buena comida a un precio accesible _x000D_Muy cerca de la Zona del Zócalo y algunas áreas de Gobierno _x000D_Precio inmejorable,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
[DISLIKED] La chambre était au rdc en face de l ascenseur par conséquent j entendais tous les autres clients de passage et de ce fait je n ai pas dormi de la nuit _x000D_Absence d un système de fermeture des volets roulant malgré la présence de rideau opaque car pour rappel j étais au rdc _x000D_En entrant dans la chambre je trouve une serviette visiblement utilisée suspendue au chauffage une plinthe qui se décolle visiblement cela n est pas récent un bouchon au fond de l évier qui ralenti l écoulement de l eau Tout est bricolage et du a peu près photos à l appui,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
[LIKED] Chambre spacieuse lit confortable personnel sympa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
[DISLIKED] ontbijt in het restaurant was een beetje duur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] Moderne helle Zimmer Ruhige Lage nur 5 Minuten von der U-Bahn Barrierefreies Haus,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] A veces el tráfico para llegar o salir del Centro Histórico está pesado y esperar un taxi Uber o Didi en el Hotel puede demorar un poco,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] nur die lage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Le côté affable des gens de la réception leur promptitude à rendre service L intelligence et la finesse de la dame qui sert les petits- déjeuners le week-end L emplacement le calme le côté artistique de l établissement,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] L emplacement Le confort Les suites adaptées pour une famille,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Diner en ontbijt waren echt niet goed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] me robaron del cuarto dinero hicieron el cuarto a medias no había personal en la noche pedo toallas y nunca llegaron hasta después de 4 llamadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Die Bettwäsche war dreckig und wurde auch am zweiten Tag nicht gewechselt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Most of the experience,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Sieht auf den Fotos viel moderner und sauberer aus,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] A ce tarif les chambres sont vieilles pas de machine à café pas de verre pas d eau Un scandale,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
[DISLIKED] Das Frühstück war für ein Hotel für Geschäftsreisende in der Hauptstadt Berlin absolut unzureichend Lauwarmer Kaffee aus einer Pumpkanne dünne Fruchtsäfte und die Kondensmilch suchte man vergebens Undefinierbares Rührei trockene Frikadellen und Würstchen lagen in offenen Schalen Das war der Warmanteil des Frühstücksbuffets _x000D_Okay 5 für das Frühstück sind nicht viel Geld aber hier definitiv schlecht angelegt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
[DISLIKED] Non c'è porta USB nella stanza. Nella stanza non c'erano informazioni su come funziona il WiFi o quanto costerebbe la colazione,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Personal muy amable Habitación limpia cama super cómoda Ubicación perfecta Recomiendo 100 este hotel,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"[DISLIKED] El internet era malo, pedí almohadas extra y olían a caminar, el lugar es tan pequeño que escuchas todo lo que pasa a tu alrededor, luego escuchas a la vecina de la habitación llegar a las 3 am y a las 6 am preparan el desayuno. El WiFi se sentía muy inestable.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] the rooms a very very small compact or cosy are not words I would use to describe the rooms they are a bit on the tight side,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Habitación muy pequeña,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] The location was fantastic Staff were really friendly and the breakfast was amazing Really happy with our stay we were made to feel very welcome,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"[LIKED] De badkamer is goed, er is een koelkast en magnetron in de kamer.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] L'attrezzatura è completamente obsoleta e malandata. Necessita urgentemente di ristrutturazione. Purtroppo non posso consigliarlo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Zeer comfortabel voor waar ik wilde zijn, ook erg schoon",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] No tiene un buen sistema de aislamiento por lo que escuchas todo el rato la calle y sobretodo la terraza del restaurante que hay debajo Además a la habitación le faltan detalles un secador de pelo que funcione la televisión una cama doble y no dos camas individuales algún detalle en la habitación como una botella de agua Pero lo que es un verdadero engaño es el fabuloso desayuno El fabuloso desayuno es un picnic que te tienes que subir a la habitación a las 8 30-9 00am y consta de un café tetrabrik de zumo de melocotón y un croissant duro sin nada De fabuloso no tiene nada,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
"[DISLIKED] La colazione è molto scarsa, non c'è davvero molta scelta per un hotel di questa categoria. Per il prezzo possiamo aspettarci molto meglio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"[DISLIKED] Het heeft geen eigen parkeerplaats en u moet uw auto nemen om het twee straten verderop te parkeren, tegen een toeslag van 169 per dag. Ook waren er op de dag dat ik daarheen ging verkeersdemonstraties, evenementen rond de verkeersagenten veranderden de richting van de straten, ze sloten de straat af waar de parkeerplaats was en het duurde 2 uur om van het hotel naar de parkeerplaats te komen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Tardaron en entregarme mi habitación 2 horas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Situación,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Al hotel ya le hace falta una remodelación se nota viejo y en ciertos lugares del hotel se ve descuidado,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La ubicación el espacio para los desayunos y las bolsitas con desayuno,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Quando siamo arrivati, il parcheggio sotterraneo era pieno. Successivamente ci hanno indicato l'hotel vicino e dovremmo chiedere un posto lì. Purtroppo erano anche pieni quindi abbiamo dovuto cercare un parcheggio pubblico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Les travaux et le bruit consécutif sans dédommagement financier _x000D_Le petit déjeuner pourrait être amélioré davantage de fruits frais serait _x000D_ appréciable,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[DISLIKED] The Spa as I mention before the pictures shows something different I found the staff of the Spa not very helpful The indications to get to the Spa was not very clear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Las habitaciones podrían ser un poco más grandes. No recomendado para personas con dificultades para caminar.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[LIKED] La cama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] Het appartement was verrassend ruim - over het algemeen heel schoon met een eigentijdse inrichting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] Soy muy exigente con los hoteles y pense que al estar cerca de atocha seria algo mas viejo de lo habitual pero no sorpreson y pedazo de hotel habitaciones insonorizadas todo nuevo se nota el diseño de los hoteles hard rock y limpio un 10 que conste nadie me paga por hablar ni son opiniones falsas pero lo recomiendo de verdad,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] El personal atiende de manera amable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Intercom in the rooms_x000D_More toilet rolls_x000D_Dressing gown for guests,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Das Zimmer und die Auswahl beim Frühstück,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[DISLIKED] Strutture vecchie nonostante il restyling,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Ik wist niet hoe ik de verwarming aan moest zetten. 's Avonds had ik het koud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Es un hotel muy pequeños habitaciónes también muy pequeñas no se ven así en las fotos no lo recomiendo para su precio,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"[DISLIKED] Das Frühstück war kalt und etwas teuer für das, was serviert wurde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"[LIKED] Sì, eccellente, molto confortevole e in un'ottima posizione per le mie esigenze.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] The bathroom is separated by a very thin panel. There is very little privacy in the bathroom and you can hear all the sounds.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Chambre très petite difficile de circuler ds la chambre quand chacun a une valise _x000D_Sinon rien à dire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"[LIKED] Posizione eccellente_x000D_Ottimo rapporto qualità prezzo, colazione gratuita per i minori di 12 anni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Schlechtes Preis-Leistungsverhältnis mit kleinen Zimmern und altem Bad zu unverschämt hohen Preisen Spa und Schwimmbad nicht im Preis enthalten Hotelpersonal unmotiviert und unfreundlich,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"[LIKED] La mia camera era situata sopra l'ingresso dell'hotel e di notte potevo sentire la porta principale aprirsi. Inoltre, il bagno che si affaccia sulla strada non è insonorizzato poiché l'hotel si trova di fronte a una discoteca, quindi potevo sentire l'animazione fino a tarda notte.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] El personal de recepción están muy mal organizados y tardamos 20 minutos en que nos dieran la habitación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Der erste Eindruck Die Lobby und das Restaurant sind optisch sehr ansprechend Insgesamt ein modernes Design Live DJ am Freitag Abend - Top _x000D_Das war es aber auch,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La literie et les oreillers n étaient vraiment pas confortables durs et les oreillers très très haut horrible pour le cou les chambres nécessiteraient le rapport qualité prix n est pas tellement au rdv,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
[LIKED] Nada Sucio horrible lugar apestoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Envoltorio de condón usado en la calefacción de la habitación que no funcionaba y manchas por todos lados impactando a Hilton.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[DISLIKED] Abbiamo pagato £70 extra per una persona in più per un divano letto in camera, ma considerando che si tratta di un divano letto, la stanza era molto piccola e con 4 piccole bottiglie di bibite gassate, 4 confezioni di patatine e 2 barrette di cioccolato per una barretta £35, è una vergognosa fregatura.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Pour le prix la chambre confort était vraiment petite Les chambres ne sont pas bien isolées Le mobilier n est pas très joli style formica,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
[LIKED] no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] A causa delle condizioni sanitarie non è prevista la colazione. Il bagno e la doccia sono leggermente insufficienti.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Las instalaciones están muy avejentadas y mal funcionamiento del aire acondicionado,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"[DISLIKED] Mijn reservering was voor een grote kamer met televisie, alles wat een normaal hotel biedt en dat staat ook vermeld in de specificaties op het moment van boeking. Toen ik aankwam, was het bed klein zonder televisie en het is slechts een 4x4-kamer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] La comida podría ser un poco más barata.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Solo 2 macchinette del caffè non sono sufficienti per così tanti ospiti a colazione,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] HÔTEL FERMÉ SANS ACCÈS POSSIBLE LA NUIT LA RÉCEPTION VOUS OBLIGE À LAISSER VOTRE CLÉ DE CHAMBRE QUAND VOUS PARTER DE LHOTEL juste sortir et revenir pas rendre la chambre FORTE OFEUR DÉSAGRÉABLE DANS LA CHAMBRE INSUPORTABLE DE PRODUITS la réception dit produit pour la salle de bain mais je suppose plus un insecticide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[DISLIKED] Realmente lo más lamentable qué en ningún hotel con esta calidad cobran estacionamiento y desafortunadamente en este si esa es la única queja y disgusto porqué no lo anuncian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Sin aire acondicionado ruido temprano por la mañana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"[DISLIKED] Zum Frühstück gibt es für 18 Euro eine Scheibe Brot mit Lachs- oder Avocadocreme und eine kleine Schüssel Joghurt. Die Qualität ist großartig, aber der Preis ist immer noch unverschämt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] La colazione a buffet era buona,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] Chambre petite _x000D_Confort moyen sauf lit _x000D_Petit déjeuner catastrophique pas servi dans la chambre,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
